class_a,class_b,feature,mean_auc,std_auc,min_auc,max_auc,mean_strength,std_strength,min_strength,max_strength,direction,direction_consistency,candidate_score
01_Good,04_Over_Saturated,max_streak_aspect_ratio,0.374,0.18637059853957655,0.095,0.64,0.364,0.2644692798795354,0.08999999999999997,0.81,LOW,0.8,0.38435307201204644
01_Good,04_Over_Saturated,max_streak_length_ratio,0.40800000000000003,0.08133879763065102,0.31,0.51,0.192,0.15315351775261318,0.0,0.38,LOW,0.75,0.28358464822473867
01_Good,04_Over_Saturated,mean_aspect_ratio,0.5,0.10807404868885037,0.35,0.61,0.20800000000000002,0.05878775382679626,0.1200000000000001,0.30000000000000004,HIGH,0.6,0.31372122461732044
01_Good,04_Over_Saturated,mean_circularity,0.298,0.04791659420284376,0.26,0.39,0.404,0.09583318840568752,0.21999999999999997,0.48,LOW,1.0,0.4882166811594313
01_Good,04_Over_Saturated,mean_fwhm,0.8460000000000001,0.09068627239003707,0.72,0.98,0.692,0.18137254478007414,0.43999999999999995,0.96,HIGH,1.0,0.6752627455219926
01_Good,04_Over_Saturated,mean_hfr,0.8859999999999999,0.07172168430816442,0.81,1.0,0.772,0.14344336861632884,0.6200000000000001,1.0,HIGH,1.0,0.7690556631383673
01_Good,04_Over_Saturated,mean_hollowness,0.414,0.0927038294786143,0.29,0.57,0.22799999999999992,0.10943491216243566,0.10999999999999999,0.42000000000000004,LOW,0.8,0.34465650878375637
01_Good,04_Over_Saturated,mean_intensity,0.952,0.037094473981982796,0.9,1.0,0.9039999999999999,0.07418894796396559,0.8,1.0,HIGH,1.0,0.8893811052036035
01_Good,04_Over_Saturated,mean_star_area,0.692,0.10186265262597473,0.54,0.82,0.384,0.20372530525194943,0.08000000000000007,0.6399999999999999,HIGH,1.0,0.42642746947480503
01_Good,04_Over_Saturated,median_eccentricity,0.12,0.07615773105863909,0.01,0.24,0.76,0.15231546211727817,0.52,0.98,LOW,1.0,0.7327684537882722
01_Good,04_Over_Saturated,median_fwhm,0.8620000000000001,0.07934733769950948,0.77,0.99,0.724,0.15869467539901896,0.54,0.98,HIGH,1.0,0.7219305324600982
01_Good,04_Over_Saturated,median_fwhm_ratio,0.12,0.07615773105863909,0.01,0.24,0.76,0.15231546211727817,0.52,0.98,LOW,1.0,0.7327684537882722
01_Good,04_Over_Saturated,median_hfr,0.892,0.06968500556073737,0.8,0.99,0.784,0.13937001112147474,0.6000000000000001,0.98,HIGH,1.0,0.7688629988878526
01_Good,04_Over_Saturated,saturated_ratio,0.776,0.08422588675698225,0.645,0.89,0.5519999999999999,0.1684517735139645,0.29000000000000004,0.78,HIGH,1.0,0.5685548226486035
01_Good,04_Over_Saturated,sharpness,0.9480000000000001,0.03762977544445354,0.9,1.0,0.8959999999999999,0.07525955088890708,0.8,1.0,HIGH,1.0,0.8856740449111093
01_Good,04_Over_Saturated,star_count,0.29600000000000004,0.05388877434122992,0.22,0.37,0.40800000000000003,0.10777754868245985,0.26,0.56,LOW,1.0,0.500822245131754
01_Good,04_Over_Saturated,std_intensity,0.946,0.04079215610874226,0.9,1.0,0.892,0.08158431221748452,0.8,1.0,HIGH,1.0,0.8832415687782516
01_Good,04_Over_Saturated,streak_count,0.39,0.058309518948453015,0.35,0.5,0.22000000000000003,0.11661903789690603,0.0,0.30000000000000004,LOW,1.0,0.3373380962103094
01_Good,04_Over_Saturated,valid_profile_count,0.29600000000000004,0.05388877434122992,0.22,0.37,0.40800000000000003,0.10777754868245985,0.26,0.56,LOW,1.0,0.500822245131754
01_Good,05_No_Star,axis_aligned_line_ratio,0.39499999999999996,0.0861394218694321,0.23,0.47,0.21000000000000002,0.17227884373886423,0.06000000000000005,0.54,LOW,1.0,0.3452721156261136
01_Good,05_No_Star,background_mad,0.177,0.10404806581575651,0.0,0.31,0.646,0.20809613163151303,0.38,1.0,LOW,1.0,0.6338903868368486
01_Good,05_No_Star,background_median,0.10900000000000001,0.055803225713214825,0.01,0.175,0.782,0.11160645142642964,0.65,0.98,LOW,1.0,0.7857393548573571
01_Good,05_No_Star,bright_area_ratio,0.998,0.0040000000000000036,0.99,1.0,0.9960000000000001,0.008000000000000007,0.98,1.0,HIGH,1.0,0.9914000000000001
01_Good,05_No_Star,diagonal_line_ratio,0.55,0.14463747785411635,0.39,0.72,0.26,0.16149303390549075,0.020000000000000018,0.43999999999999995,HIGH,0.6,0.29685069660945096
01_Good,05_No_Star,elongated_angle_consistency,0.8299999999999998,0.03999999999999999,0.8,0.9,0.66,0.07999999999999996,0.6000000000000001,0.8,HIGH,1.0,0.7190000000000001
01_Good,05_No_Star,elongated_angle_std,0.17,0.04,0.1,0.2,0.66,0.08000000000000002,0.6,0.8,LOW,1.0,0.719
01_Good,05_No_Star,elongated_radial_alignment,0.9199999999999999,0.024494897427831747,0.9,0.95,0.8399999999999999,0.048989794855663495,0.8,0.8999999999999999,HIGH,1.0,0.8631010205144336
01_Good,05_No_Star,elongated_star_count,0.9199999999999999,0.024494897427831747,0.9,0.95,0.8399999999999999,0.048989794855663495,0.8,0.8999999999999999,HIGH,1.0,0.8631010205144336
01_Good,05_No_Star,elongated_star_ratio,0.9199999999999999,0.024494897427831747,0.9,0.95,0.8399999999999999,0.048989794855663495,0.8,0.8999999999999999,HIGH,1.0,0.8631010205144336
01_Good,05_No_Star,line_angle_std,0.376,0.18629009635512028,0.16,0.67,0.384,0.2299217258111986,0.14,0.6799999999999999,LOW,0.8,0.4118078274188801
01_Good,05_No_Star,long_line_count,0.6679999999999999,0.16723038001511567,0.48,0.9,0.352,0.3175783367926723,0.040000000000000036,0.8,HIGH,0.8,0.35864216632073276
01_Good,05_No_Star,longest_line_ratio,0.33599999999999997,0.08058535847162313,0.22,0.46,0.328,0.16117071694324628,0.07999999999999996,0.56,LOW,1.0,0.4054829283056754
01_Good,05_No_Star,max_aspect_ratio,0.9970000000000001,0.0040000000000000036,0.99,1.0,0.9940000000000001,0.008000000000000007,0.98,1.0,HIGH,1.0,0.9905000000000002
01_Good,05_No_Star,max_streak_area_ratio,0.708,0.10166612021711069,0.63,0.89,0.41600000000000004,0.20333224043422138,0.26,0.78,HIGH,1.0,0.4948667759565779
01_Good,05_No_Star,max_streak_aspect_ratio,0.288,0.1287866452703851,0.16,0.535,0.45199999999999996,0.2044896085379401,0.07000000000000006,0.6799999999999999,LOW,0.8,0.423951039146206
01_Good,05_No_Star,max_streak_length_ratio,0.6839999999999999,0.09457272334029511,0.57,0.85,0.368,0.18914544668059022,0.1399999999999999,0.7,HIGH,1.0,0.4386854553319409
01_Good,05_No_Star,mean_aspect_ratio,0.976,0.03878143885933062,0.9,1.0,0.952,0.07756287771866124,0.8,1.0,HIGH,1.0,0.9106437122281339
01_Good,05_No_Star,mean_circularity,0.874,0.0463033476111609,0.83,0.96,0.7479999999999999,0.0926066952223218,0.6599999999999999,0.9199999999999999,HIGH,1.0,0.7753393304777678
01_Good,05_No_Star,mean_fwhm,0.998,0.0040000000000000036,0.99,1.0,0.9960000000000001,0.008000000000000007,0.98,1.0,HIGH,1.0,0.9914000000000001
