class,feature,n,min,p10,p25,p50,p75,p90,max,mean,std
05_No_Star,axis_aligned_line_ratio,50,0.0041876046901172526,0.008298755186721992,0.00985626782473425,0.012269989963198395,0.014131338320864505,0.016285674004551772,0.018821603927986905,0.012051148970615749,0.0031242414815812695
05_No_Star,background_mad,50,57.8214,57.8214,60.7866,62.2692,62.2692,65.2344,69.6822,61.765116,2.612238543499425
05_No_Star,background_median,50,105.0,121.9,123.25,125.0,127.0,127.1,132.0,124.92,3.8618130457079354
05_No_Star,bright_area_ratio,50,0.0,0.0,0.0,0.0,0.0,8.869171142578129e-06,2.47955322265625e-05,2.899169921875e-06,6.54073203700287e-06
05_No_Star,diagonal_line_ratio,50,0.9746317512274959,0.9804588263704419,0.9826946056674633,0.9856759257396865,0.9875518672199171,0.9884531736206378,0.9932998324958124,0.9850600342122118,0.003637800627354081
05_No_Star,elongated_angle_consistency,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_No_Star,elongated_angle_std,50,180.0,180.0,180.0,180.0,180.0,180.0,180.0,180.0,0.0
05_No_Star,elongated_star_count,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_No_Star,elongated_star_ratio,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_No_Star,line_angle_std,50,4.511947406044641,5.009583914072461,5.321244536107819,5.796352919818004,6.037811446874384,6.202334411560601,6.7545296605271865,5.673851265175813,0.4907786554525036
05_No_Star,long_line_count,50,1192.0,1197.7,1204.25,1210.0,1218.75,1225.3,1245.0,1211.8,11.324310133513652
05_No_Star,longest_line_ratio,50,0.9677734374999999,0.99697265625,0.9970703125,0.998046875,0.9990234375,0.9990234375,0.9990234375,0.99720703125,0.005032888962959216
05_No_Star,max_aspect_ratio,50,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,0.21166666666666664,0.42661783574737905
05_No_Star,max_streak_area_ratio,50,6.628036499023438e-05,8.525848388671876e-05,0.00011396408081054688,0.00017714500427246094,0.006191253662109375,0.05549440383911134,0.10162162780761719,0.014039783477783204,0.02583512227609436
05_No_Star,max_streak_aspect_ratio,50,2.9035712432355973,3.309374626063645,3.5,3.869679042012709,4.224711933642233,4.670754716498602,5.777777690809241,3.9346795441475084,0.5997957584865053
05_No_Star,max_streak_length_ratio,50,0.018023021069779755,0.020486011247113932,0.02419270197702615,0.033189617189985615,0.13598724926230893,0.2606243079664432,0.4231788463683609,0.09713308628112717,0.10896271627172716
05_No_Star,mean_aspect_ratio,50,0.0,0.0,0.0,0.0,0.0,1.0,1.3333333333333333,0.20916666666666664,0.42085313484767
05_No_Star,mean_circularity,50,0.0,0.0,0.0,0.0,0.0,0.7853981633974483,0.8982491906543908,0.1595546006931426,0.319544543634626
05_No_Star,mean_fwhm,50,0.0,0.0,0.0,0.0,0.0,11.98494091324692,15.555983187030062,2.4696076594725245,4.967643449307957
05_No_Star,mean_hfr,50,0.0,0.0,0.0,0.0,0.0,6.856588389223488,8.832607888290575,1.3997511657005095,2.8178034122516813
05_No_Star,mean_hollowness,50,0.0,0.0,0.0,0.0,0.0,3.92156862538684e-09,3.92156862538684e-09,7.84313725077368e-10,1.568627450154736e-09
05_No_Star,mean_intensity,50,110.84373664855957,123.62809715270996,124.26490020751953,125.21885681152344,126.31077527999878,127.9602972984314,131.3429536819458,125.3440643119812,2.827086167935238
05_No_Star,mean_star_area,50,0.0,0.0,0.0,0.0,0.0,4.200000000000003,14.5,1.195,2.7528576061976033
05_No_Star,median_eccentricity,50,0.0,0.0,0.0,0.0,0.0,0.36879280615139587,0.49633055693229816,0.0709148932470944,0.15119727611855513
05_No_Star,median_fwhm,50,0.0,0.0,0.0,0.0,0.0,11.98494091324692,15.555983187030062,2.4696076594725245,4.967643449307957
05_No_Star,median_fwhm_ratio,50,0.0,0.0,0.0,0.0,0.0,1.077115369871112,1.1518964126743672,0.21639985169070697,0.43336719367282783
05_No_Star,median_hfr,50,0.0,0.0,0.0,0.0,0.0,6.856588389223488,8.832607888290575,1.3997511657005095,2.8178034122516813
05_No_Star,saturated_ratio,50,0.020389556884765625,0.0210693359375,0.02288818359375,0.02373504638671875,0.025115251541137695,0.02712278366088867,0.02796649932861328,0.02395038604736328,0.0020159002305058064
05_No_Star,sharpness,50,37366.06401822009,45114.66439866513,61069.22636782884,69302.88746777427,71517.53949578709,72196.83052877849,75195.36848251251,64670.471744667266,10006.73682767304
05_No_Star,star_count,50,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.26,0.5589275444992848
05_No_Star,std_intensity,50,58.80869860954206,59.334869578248046,59.486264671599635,59.91111674071469,60.22688207243006,60.61240767337303,61.28315279664043,59.926648833688304,0.5506910977886207
05_No_Star,streak_count,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
05_No_Star,valid_profile_count,50,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.26,0.5589275444992848
06_Satellite,axis_aligned_line_ratio,50,0.0,0.007506919154127357,0.009719098150255366,0.012755254116040364,0.0154945846581876,0.019672385227940785,0.15966386554621848,0.018706908207926424,0.02743241467811811
06_Satellite,background_mad,50,5.9304,19.125539999999997,51.891,56.3388,58.93335,59.303999999999995,63.751799999999996,49.756056,15.19837839634426
