class_a,class_b,feature,fold,auc,strength,direction,n_a,n_b
02_Out_of_Focus,05_No_Star,mean_star_area,5,0.905,0.81,HIGH,10,10
02_Out_of_Focus,05_No_Star,median_eccentricity,1,0.925,0.8500000000000001,HIGH,10,10
02_Out_of_Focus,05_No_Star,median_eccentricity,2,0.99,0.98,HIGH,10,10
02_Out_of_Focus,05_No_Star,median_eccentricity,3,0.885,0.77,HIGH,10,10
02_Out_of_Focus,05_No_Star,median_eccentricity,4,0.88,0.76,HIGH,10,10
02_Out_of_Focus,05_No_Star,median_eccentricity,5,0.92,0.8400000000000001,HIGH,10,10
02_Out_of_Focus,05_No_Star,median_fwhm,1,0.925,0.8500000000000001,HIGH,10,10
02_Out_of_Focus,05_No_Star,median_fwhm,2,0.98,0.96,HIGH,10,10
02_Out_of_Focus,05_No_Star,median_fwhm,3,0.815,0.6299999999999999,HIGH,10,10
02_Out_of_Focus,05_No_Star,median_fwhm,4,0.92,0.8400000000000001,HIGH,10,10
02_Out_of_Focus,05_No_Star,median_fwhm,5,0.88,0.76,HIGH,10,10
02_Out_of_Focus,05_No_Star,median_fwhm_ratio,1,0.925,0.8500000000000001,HIGH,10,10
02_Out_of_Focus,05_No_Star,median_fwhm_ratio,2,0.99,0.98,HIGH,10,10
02_Out_of_Focus,05_No_Star,median_fwhm_ratio,3,0.885,0.77,HIGH,10,10
02_Out_of_Focus,05_No_Star,median_fwhm_ratio,4,0.88,0.76,HIGH,10,10
02_Out_of_Focus,05_No_Star,median_fwhm_ratio,5,0.92,0.8400000000000001,HIGH,10,10
02_Out_of_Focus,05_No_Star,median_hfr,1,0.905,0.81,HIGH,10,10
02_Out_of_Focus,05_No_Star,median_hfr,2,0.97,0.94,HIGH,10,10
02_Out_of_Focus,05_No_Star,median_hfr,3,0.815,0.6299999999999999,HIGH,10,10
02_Out_of_Focus,05_No_Star,median_hfr,4,0.88,0.76,HIGH,10,10
02_Out_of_Focus,05_No_Star,median_hfr,5,0.84,0.6799999999999999,HIGH,10,10
02_Out_of_Focus,05_No_Star,saturated_ratio,1,0.03,0.94,LOW,10,10
02_Out_of_Focus,05_No_Star,saturated_ratio,2,0.06,0.88,LOW,10,10
02_Out_of_Focus,05_No_Star,saturated_ratio,3,0.04,0.92,LOW,10,10
02_Out_of_Focus,05_No_Star,saturated_ratio,4,0.06,0.88,LOW,10,10
02_Out_of_Focus,05_No_Star,saturated_ratio,5,0.05,0.9,LOW,10,10
02_Out_of_Focus,05_No_Star,sharpness,1,0.02,0.96,LOW,10,10
02_Out_of_Focus,05_No_Star,sharpness,2,0.04,0.92,LOW,10,10
02_Out_of_Focus,05_No_Star,sharpness,3,0.1,0.8,LOW,10,10
02_Out_of_Focus,05_No_Star,sharpness,4,0.0,1.0,LOW,10,10
02_Out_of_Focus,05_No_Star,sharpness,5,0.06,0.88,LOW,10,10
02_Out_of_Focus,05_No_Star,star_count,1,0.94,0.8799999999999999,HIGH,10,10
02_Out_of_Focus,05_No_Star,star_count,2,1.0,1.0,HIGH,10,10
02_Out_of_Focus,05_No_Star,star_count,3,0.935,0.8700000000000001,HIGH,10,10
02_Out_of_Focus,05_No_Star,star_count,4,0.925,0.8500000000000001,HIGH,10,10
02_Out_of_Focus,05_No_Star,star_count,5,0.93,0.8600000000000001,HIGH,10,10
02_Out_of_Focus,05_No_Star,std_intensity,1,0.0,1.0,LOW,10,10
02_Out_of_Focus,05_No_Star,std_intensity,2,0.0,1.0,LOW,10,10
02_Out_of_Focus,05_No_Star,std_intensity,3,0.0,1.0,LOW,10,10
02_Out_of_Focus,05_No_Star,std_intensity,4,0.0,1.0,LOW,10,10
02_Out_of_Focus,05_No_Star,std_intensity,5,0.0,1.0,LOW,10,10
02_Out_of_Focus,05_No_Star,streak_count,1,0.5,0.0,NONE,10,10
02_Out_of_Focus,05_No_Star,streak_count,2,0.5,0.0,NONE,10,10
02_Out_of_Focus,05_No_Star,streak_count,3,0.5,0.0,NONE,10,10
02_Out_of_Focus,05_No_Star,streak_count,4,0.5,0.0,NONE,10,10
02_Out_of_Focus,05_No_Star,streak_count,5,0.5,0.0,NONE,10,10
02_Out_of_Focus,05_No_Star,valid_profile_count,1,0.94,0.8799999999999999,HIGH,10,10
02_Out_of_Focus,05_No_Star,valid_profile_count,2,1.0,1.0,HIGH,10,10
02_Out_of_Focus,05_No_Star,valid_profile_count,3,0.935,0.8700000000000001,HIGH,10,10
02_Out_of_Focus,05_No_Star,valid_profile_count,4,0.925,0.8500000000000001,HIGH,10,10
02_Out_of_Focus,05_No_Star,valid_profile_count,5,0.93,0.8600000000000001,HIGH,10,10
02_Out_of_Focus,06_Satellite,axis_aligned_line_ratio,1,0.45,0.09999999999999998,LOW,10,10
02_Out_of_Focus,06_Satellite,axis_aligned_line_ratio,2,0.65,0.30000000000000004,HIGH,10,10
02_Out_of_Focus,06_Satellite,axis_aligned_line_ratio,3,0.52,0.040000000000000036,HIGH,10,10
02_Out_of_Focus,06_Satellite,axis_aligned_line_ratio,4,0.65,0.30000000000000004,HIGH,10,10
02_Out_of_Focus,06_Satellite,axis_aligned_line_ratio,5,0.52,0.040000000000000036,HIGH,10,10
02_Out_of_Focus,06_Satellite,background_mad,1,0.065,0.87,LOW,10,10
02_Out_of_Focus,06_Satellite,background_mad,2,0.32,0.36,LOW,10,10
02_Out_of_Focus,06_Satellite,background_mad,3,0.165,0.6699999999999999,LOW,10,10
02_Out_of_Focus,06_Satellite,background_mad,4,0.33,0.33999999999999997,LOW,10,10
02_Out_of_Focus,06_Satellite,background_mad,5,0.28,0.43999999999999995,LOW,10,10
02_Out_of_Focus,06_Satellite,background_median,1,0.07,0.86,LOW,10,10
02_Out_of_Focus,06_Satellite,background_median,2,0.23,0.54,LOW,10,10
02_Out_of_Focus,06_Satellite,background_median,3,0.185,0.63,LOW,10,10
02_Out_of_Focus,06_Satellite,background_median,4,0.255,0.49,LOW,10,10
02_Out_of_Focus,06_Satellite,background_median,5,0.265,0.47,LOW,10,10
02_Out_of_Focus,06_Satellite,bright_area_ratio,1,0.44,0.12,LOW,10,10
02_Out_of_Focus,06_Satellite,bright_area_ratio,2,0.64,0.28,HIGH,10,10
02_Out_of_Focus,06_Satellite,bright_area_ratio,3,0.49,0.020000000000000018,LOW,10,10
02_Out_of_Focus,06_Satellite,bright_area_ratio,4,0.59,0.17999999999999994,HIGH,10,10
02_Out_of_Focus,06_Satellite,bright_area_ratio,5,0.44,0.12,LOW,10,10
02_Out_of_Focus,06_Satellite,diagonal_line_ratio,1,0.27,0.45999999999999996,LOW,10,10
02_Out_of_Focus,06_Satellite,diagonal_line_ratio,2,0.15,0.7,LOW,10,10
02_Out_of_Focus,06_Satellite,diagonal_line_ratio,3,0.36,0.28,LOW,10,10
02_Out_of_Focus,06_Satellite,diagonal_line_ratio,4,0.32,0.36,LOW,10,10
02_Out_of_Focus,06_Satellite,diagonal_line_ratio,5,0.28,0.43999999999999995,LOW,10,10
02_Out_of_Focus,06_Satellite,elongated_angle_consistency,1,0.33,0.33999999999999997,LOW,10,10
02_Out_of_Focus,06_Satellite,elongated_angle_consistency,2,0.19,0.62,LOW,10,10
02_Out_of_Focus,06_Satellite,elongated_angle_consistency,3,0.47,0.06000000000000005,LOW,10,10
02_Out_of_Focus,06_Satellite,elongated_angle_consistency,4,0.36,0.28,LOW,10,10
02_Out_of_Focus,06_Satellite,elongated_angle_consistency,5,0.36,0.28,LOW,10,10
02_Out_of_Focus,06_Satellite,elongated_angle_std,1,0.67,0.3400000000000001,HIGH,10,10
02_Out_of_Focus,06_Satellite,elongated_angle_std,2,0.81,0.6200000000000001,HIGH,10,10
02_Out_of_Focus,06_Satellite,elongated_angle_std,3,0.53,0.06000000000000005,HIGH,10,10
02_Out_of_Focus,06_Satellite,elongated_angle_std,4,0.64,0.28,HIGH,10,10
02_Out_of_Focus,06_Satellite,elongated_angle_std,5,0.64,0.28,HIGH,10,10
02_Out_of_Focus,06_Satellite,elongated_radial_alignment,1,0.34,0.31999999999999995,LOW,10,10
02_Out_of_Focus,06_Satellite,elongated_radial_alignment,2,0.48,0.040000000000000036,LOW,10,10
02_Out_of_Focus,06_Satellite,elongated_radial_alignment,3,0.48,0.040000000000000036,LOW,10,10
02_Out_of_Focus,06_Satellite,elongated_radial_alignment,4,0.3,0.4,LOW,10,10
02_Out_of_Focus,06_Satellite,elongated_radial_alignment,5,0.34,0.31999999999999995,LOW,10,10
02_Out_of_Focus,06_Satellite,elongated_star_count,1,0.555,0.1100000000000001,HIGH,10,10
02_Out_of_Focus,06_Satellite,elongated_star_count,2,0.56,0.1200000000000001,HIGH,10,10
02_Out_of_Focus,06_Satellite,elongated_star_count,3,0.465,0.06999999999999995,LOW,10,10
02_Out_of_Focus,06_Satellite,elongated_star_count,4,0.49,0.020000000000000018,LOW,10,10
02_Out_of_Focus,06_Satellite,elongated_star_count,5,0.48,0.040000000000000036,LOW,10,10
02_Out_of_Focus,06_Satellite,elongated_star_ratio,1,0.73,0.45999999999999996,HIGH,10,10
02_Out_of_Focus,06_Satellite,elongated_star_ratio,2,0.59,0.17999999999999994,HIGH,10,10
02_Out_of_Focus,06_Satellite,elongated_star_ratio,3,0.47,0.06000000000000005,LOW,10,10
02_Out_of_Focus,06_Satellite,elongated_star_ratio,4,0.5,0.0,NONE,10,10
02_Out_of_Focus,06_Satellite,elongated_star_ratio,5,0.7,0.3999999999999999,HIGH,10,10
02_Out_of_Focus,06_Satellite,line_angle_std,1,0.4,0.19999999999999996,LOW,10,10
02_Out_of_Focus,06_Satellite,line_angle_std,2,0.68,0.3600000000000001,HIGH,10,10
02_Out_of_Focus,06_Satellite,line_angle_std,3,0.48,0.040000000000000036,LOW,10,10
02_Out_of_Focus,06_Satellite,line_angle_std,4,0.47,0.06000000000000005,LOW,10,10
02_Out_of_Focus,06_Satellite,line_angle_std,5,0.53,0.06000000000000005,HIGH,10,10
02_Out_of_Focus,06_Satellite,long_line_count,1,0.6,0.19999999999999996,HIGH,10,10
02_Out_of_Focus,06_Satellite,long_line_count,2,0.455,0.08999999999999997,LOW,10,10
02_Out_of_Focus,06_Satellite,long_line_count,3,0.38,0.24,LOW,10,10
02_Out_of_Focus,06_Satellite,long_line_count,4,0.545,0.09000000000000008,HIGH,10,10
02_Out_of_Focus,06_Satellite,long_line_count,5,0.5,0.0,NONE,10,10
02_Out_of_Focus,06_Satellite,longest_line_ratio,1,0.405,0.18999999999999995,LOW,10,10
02_Out_of_Focus,06_Satellite,longest_line_ratio,2,0.445,0.10999999999999999,LOW,10,10
02_Out_of_Focus,06_Satellite,longest_line_ratio,3,0.36,0.28,LOW,10,10
02_Out_of_Focus,06_Satellite,longest_line_ratio,4,0.485,0.030000000000000027,LOW,10,10
02_Out_of_Focus,06_Satellite,longest_line_ratio,5,0.37,0.26,LOW,10,10
02_Out_of_Focus,06_Satellite,max_aspect_ratio,1,0.33,0.33999999999999997,LOW,10,10
02_Out_of_Focus,06_Satellite,max_aspect_ratio,2,0.505,0.010000000000000009,HIGH,10,10
02_Out_of_Focus,06_Satellite,max_aspect_ratio,3,0.43,0.14,LOW,10,10
02_Out_of_Focus,06_Satellite,max_aspect_ratio,4,0.425,0.15000000000000002,LOW,10,10
02_Out_of_Focus,06_Satellite,max_aspect_ratio,5,0.49,0.020000000000000018,LOW,10,10
02_Out_of_Focus,06_Satellite,max_streak_area_ratio,1,0.32,0.36,LOW,10,10
02_Out_of_Focus,06_Satellite,max_streak_area_ratio,2,0.3,0.4,LOW,10,10
02_Out_of_Focus,06_Satellite,max_streak_area_ratio,3,0.23,0.54,LOW,10,10
02_Out_of_Focus,06_Satellite,max_streak_area_ratio,4,0.25,0.5,LOW,10,10
02_Out_of_Focus,06_Satellite,max_streak_area_ratio,5,0.11,0.78,LOW,10,10
02_Out_of_Focus,06_Satellite,max_streak_aspect_ratio,1,0.0,1.0,LOW,10,10
02_Out_of_Focus,06_Satellite,max_streak_aspect_ratio,2,0.09,0.8200000000000001,LOW,10,10
02_Out_of_Focus,06_Satellite,max_streak_aspect_ratio,3,0.0,1.0,LOW,10,10
02_Out_of_Focus,06_Satellite,max_streak_aspect_ratio,4,0.17,0.6599999999999999,LOW,10,10
02_Out_of_Focus,06_Satellite,max_streak_aspect_ratio,5,0.03,0.94,LOW,10,10
02_Out_of_Focus,06_Satellite,max_streak_length_ratio,1,0.0,1.0,LOW,10,10
02_Out_of_Focus,06_Satellite,max_streak_length_ratio,2,0.05,0.9,LOW,10,10
02_Out_of_Focus,06_Satellite,max_streak_length_ratio,3,0.01,0.98,LOW,10,10
02_Out_of_Focus,06_Satellite,max_streak_length_ratio,4,0.03,0.94,LOW,10,10
02_Out_of_Focus,06_Satellite,max_streak_length_ratio,5,0.0,1.0,LOW,10,10
02_Out_of_Focus,06_Satellite,mean_aspect_ratio,1,0.64,0.28,HIGH,10,10
02_Out_of_Focus,06_Satellite,mean_aspect_ratio,2,0.57,0.1399999999999999,HIGH,10,10
02_Out_of_Focus,06_Satellite,mean_aspect_ratio,3,0.43,0.14,LOW,10,10
02_Out_of_Focus,06_Satellite,mean_aspect_ratio,4,0.47,0.06000000000000005,LOW,10,10
02_Out_of_Focus,06_Satellite,mean_aspect_ratio,5,0.57,0.1399999999999999,HIGH,10,10
02_Out_of_Focus,06_Satellite,mean_circularity,1,0.12,0.76,LOW,10,10
02_Out_of_Focus,06_Satellite,mean_circularity,2,0.37,0.26,LOW,10,10
02_Out_of_Focus,06_Satellite,mean_circularity,3,0.3,0.4,LOW,10,10
02_Out_of_Focus,06_Satellite,mean_circularity,4,0.28,0.43999999999999995,LOW,10,10
02_Out_of_Focus,06_Satellite,mean_circularity,5,0.34,0.31999999999999995,LOW,10,10
02_Out_of_Focus,06_Satellite,mean_fwhm,1,0.43,0.14,LOW,10,10
02_Out_of_Focus,06_Satellite,mean_fwhm,2,0.52,0.040000000000000036,HIGH,10,10
02_Out_of_Focus,06_Satellite,mean_fwhm,3,0.38,0.24,LOW,10,10
02_Out_of_Focus,06_Satellite,mean_fwhm,4,0.39,0.21999999999999997,LOW,10,10
02_Out_of_Focus,06_Satellite,mean_fwhm,5,0.31,0.38,LOW,10,10
02_Out_of_Focus,06_Satellite,mean_hfr,1,0.26,0.48,LOW,10,10
02_Out_of_Focus,06_Satellite,mean_hfr,2,0.39,0.21999999999999997,LOW,10,10
02_Out_of_Focus,06_Satellite,mean_hfr,3,0.24,0.52,LOW,10,10
02_Out_of_Focus,06_Satellite,mean_hfr,4,0.27,0.45999999999999996,LOW,10,10
02_Out_of_Focus,06_Satellite,mean_hfr,5,0.25,0.5,LOW,10,10
02_Out_of_Focus,06_Satellite,mean_hollowness,1,0.68,0.3600000000000001,HIGH,10,10
02_Out_of_Focus,06_Satellite,mean_hollowness,2,0.91,0.8200000000000001,HIGH,10,10
02_Out_of_Focus,06_Satellite,mean_hollowness,3,0.725,0.44999999999999996,HIGH,10,10
02_Out_of_Focus,06_Satellite,mean_hollowness,4,0.67,0.3400000000000001,HIGH,10,10
02_Out_of_Focus,06_Satellite,mean_hollowness,5,0.745,0.49,HIGH,10,10
02_Out_of_Focus,06_Satellite,mean_intensity,1,0.08,0.84,LOW,10,10
02_Out_of_Focus,06_Satellite,mean_intensity,2,0.26,0.48,LOW,10,10
02_Out_of_Focus,06_Satellite,mean_intensity,3,0.18,0.64,LOW,10,10
02_Out_of_Focus,06_Satellite,mean_intensity,4,0.28,0.43999999999999995,LOW,10,10
02_Out_of_Focus,06_Satellite,mean_intensity,5,0.27,0.45999999999999996,LOW,10,10
02_Out_of_Focus,06_Satellite,mean_star_area,1,0.49,0.020000000000000018,LOW,10,10
02_Out_of_Focus,06_Satellite,mean_star_area,2,0.54,0.08000000000000007,HIGH,10,10
02_Out_of_Focus,06_Satellite,mean_star_area,3,0.41,0.18000000000000005,LOW,10,10
02_Out_of_Focus,06_Satellite,mean_star_area,4,0.47,0.06000000000000005,LOW,10,10
02_Out_of_Focus,06_Satellite,mean_star_area,5,0.41,0.18000000000000005,LOW,10,10
02_Out_of_Focus,06_Satellite,median_eccentricity,1,0.74,0.48,HIGH,10,10
02_Out_of_Focus,06_Satellite,median_eccentricity,2,0.63,0.26,HIGH,10,10
02_Out_of_Focus,06_Satellite,median_eccentricity,3,0.53,0.06000000000000005,HIGH,10,10
02_Out_of_Focus,06_Satellite,median_eccentricity,4,0.73,0.45999999999999996,HIGH,10,10
02_Out_of_Focus,06_Satellite,median_eccentricity,5,0.56,0.1200000000000001,HIGH,10,10
02_Out_of_Focus,06_Satellite,median_fwhm,1,0.48,0.040000000000000036,LOW,10,10
02_Out_of_Focus,06_Satellite,median_fwhm,2,0.67,0.3400000000000001,HIGH,10,10
02_Out_of_Focus,06_Satellite,median_fwhm,3,0.43,0.14,LOW,10,10
02_Out_of_Focus,06_Satellite,median_fwhm,4,0.51,0.020000000000000018,HIGH,10,10
02_Out_of_Focus,06_Satellite,median_fwhm,5,0.37,0.26,LOW,10,10
02_Out_of_Focus,06_Satellite,median_fwhm_ratio,1,0.75,0.5,HIGH,10,10
02_Out_of_Focus,06_Satellite,median_fwhm_ratio,2,0.63,0.26,HIGH,10,10
02_Out_of_Focus,06_Satellite,median_fwhm_ratio,3,0.53,0.06000000000000005,HIGH,10,10
02_Out_of_Focus,06_Satellite,median_fwhm_ratio,4,0.73,0.45999999999999996,HIGH,10,10
02_Out_of_Focus,06_Satellite,median_fwhm_ratio,5,0.57,0.1399999999999999,HIGH,10,10
02_Out_of_Focus,06_Satellite,median_hfr,1,0.32,0.36,LOW,10,10
02_Out_of_Focus,06_Satellite,median_hfr,2,0.45,0.09999999999999998,LOW,10,10
02_Out_of_Focus,06_Satellite,median_hfr,3,0.29,0.42000000000000004,LOW,10,10
02_Out_of_Focus,06_Satellite,median_hfr,4,0.35,0.30000000000000004,LOW,10,10
02_Out_of_Focus,06_Satellite,median_hfr,5,0.34,0.31999999999999995,LOW,10,10
02_Out_of_Focus,06_Satellite,saturated_ratio,1,0.175,0.65,LOW,10,10
02_Out_of_Focus,06_Satellite,saturated_ratio,2,0.32,0.36,LOW,10,10
02_Out_of_Focus,06_Satellite,saturated_ratio,3,0.18,0.64,LOW,10,10
02_Out_of_Focus,06_Satellite,saturated_ratio,4,0.36,0.28,LOW,10,10
02_Out_of_Focus,06_Satellite,saturated_ratio,5,0.295,0.41000000000000003,LOW,10,10
02_Out_of_Focus,06_Satellite,sharpness,1,0.14,0.72,LOW,10,10
02_Out_of_Focus,06_Satellite,sharpness,2,0.25,0.5,LOW,10,10
02_Out_of_Focus,06_Satellite,sharpness,3,0.21,0.5800000000000001,LOW,10,10
02_Out_of_Focus,06_Satellite,sharpness,4,0.32,0.36,LOW,10,10
02_Out_of_Focus,06_Satellite,sharpness,5,0.31,0.38,LOW,10,10
02_Out_of_Focus,06_Satellite,star_count,1,0.285,0.43000000000000005,LOW,10,10
02_Out_of_Focus,06_Satellite,star_count,2,0.53,0.06000000000000005,HIGH,10,10
02_Out_of_Focus,06_Satellite,star_count,3,0.41,0.18000000000000005,LOW,10,10
02_Out_of_Focus,06_Satellite,star_count,4,0.45,0.09999999999999998,LOW,10,10
02_Out_of_Focus,06_Satellite,star_count,5,0.39,0.21999999999999997,LOW,10,10
02_Out_of_Focus,06_Satellite,std_intensity,1,0.08,0.84,LOW,10,10
02_Out_of_Focus,06_Satellite,std_intensity,2,0.35,0.30000000000000004,LOW,10,10
02_Out_of_Focus,06_Satellite,std_intensity,3,0.2,0.6,LOW,10,10
02_Out_of_Focus,06_Satellite,std_intensity,4,0.26,0.48,LOW,10,10
02_Out_of_Focus,06_Satellite,std_intensity,5,0.29,0.42000000000000004,LOW,10,10
02_Out_of_Focus,06_Satellite,streak_count,1,0.15,0.7,LOW,10,10
02_Out_of_Focus,06_Satellite,streak_count,2,0.15,0.7,LOW,10,10
02_Out_of_Focus,06_Satellite,streak_count,3,0.1,0.8,LOW,10,10
02_Out_of_Focus,06_Satellite,streak_count,4,0.15,0.7,LOW,10,10
02_Out_of_Focus,06_Satellite,streak_count,5,0.1,0.8,LOW,10,10
02_Out_of_Focus,06_Satellite,valid_profile_count,1,0.285,0.43000000000000005,LOW,10,10
02_Out_of_Focus,06_Satellite,valid_profile_count,2,0.53,0.06000000000000005,HIGH,10,10
02_Out_of_Focus,06_Satellite,valid_profile_count,3,0.41,0.18000000000000005,LOW,10,10
02_Out_of_Focus,06_Satellite,valid_profile_count,4,0.45,0.09999999999999998,LOW,10,10
02_Out_of_Focus,06_Satellite,valid_profile_count,5,0.39,0.21999999999999997,LOW,10,10
03_Tracking_Error,04_Over_Saturated,axis_aligned_line_ratio,1,0.52,0.040000000000000036,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,axis_aligned_line_ratio,2,0.61,0.21999999999999997,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,axis_aligned_line_ratio,3,0.525,0.050000000000000044,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,axis_aligned_line_ratio,4,0.37,0.26,LOW,10,10
03_Tracking_Error,04_Over_Saturated,axis_aligned_line_ratio,5,0.83,0.6599999999999999,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,background_mad,1,0.975,0.95,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,background_mad,2,0.96,0.9199999999999999,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,background_mad,3,0.94,0.8799999999999999,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,background_mad,4,0.935,0.8700000000000001,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,background_mad,5,0.95,0.8999999999999999,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,background_median,1,0.99,0.98,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,background_median,2,0.96,0.9199999999999999,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,background_median,3,0.95,0.8999999999999999,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,background_median,4,0.94,0.8799999999999999,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,background_median,5,0.915,0.8300000000000001,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,bright_area_ratio,1,0.09,0.8200000000000001,LOW,10,10
03_Tracking_Error,04_Over_Saturated,bright_area_ratio,2,0.07,0.86,LOW,10,10
03_Tracking_Error,04_Over_Saturated,bright_area_ratio,3,0.23,0.54,LOW,10,10
03_Tracking_Error,04_Over_Saturated,bright_area_ratio,4,0.09,0.8200000000000001,LOW,10,10
03_Tracking_Error,04_Over_Saturated,bright_area_ratio,5,0.18,0.64,LOW,10,10
03_Tracking_Error,04_Over_Saturated,diagonal_line_ratio,1,0.78,0.56,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,diagonal_line_ratio,2,0.48,0.040000000000000036,LOW,10,10
03_Tracking_Error,04_Over_Saturated,diagonal_line_ratio,3,0.795,0.5900000000000001,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,diagonal_line_ratio,4,0.93,0.8600000000000001,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,diagonal_line_ratio,5,0.75,0.5,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,elongated_angle_consistency,1,0.475,0.050000000000000044,LOW,10,10
03_Tracking_Error,04_Over_Saturated,elongated_angle_consistency,2,0.59,0.17999999999999994,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,elongated_angle_consistency,3,0.47,0.06000000000000005,LOW,10,10
03_Tracking_Error,04_Over_Saturated,elongated_angle_consistency,4,0.5,0.0,NONE,10,10
03_Tracking_Error,04_Over_Saturated,elongated_angle_consistency,5,0.405,0.18999999999999995,LOW,10,10
03_Tracking_Error,04_Over_Saturated,elongated_angle_std,1,0.525,0.050000000000000044,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,elongated_angle_std,2,0.41,0.18000000000000005,LOW,10,10
03_Tracking_Error,04_Over_Saturated,elongated_angle_std,3,0.53,0.06000000000000005,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,elongated_angle_std,4,0.5,0.0,NONE,10,10
03_Tracking_Error,04_Over_Saturated,elongated_angle_std,5,0.595,0.18999999999999995,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,elongated_radial_alignment,1,0.41,0.18000000000000005,LOW,10,10
03_Tracking_Error,04_Over_Saturated,elongated_radial_alignment,2,0.38,0.24,LOW,10,10
03_Tracking_Error,04_Over_Saturated,elongated_radial_alignment,3,0.62,0.24,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,elongated_radial_alignment,4,0.4,0.19999999999999996,LOW,10,10
03_Tracking_Error,04_Over_Saturated,elongated_radial_alignment,5,0.19,0.62,LOW,10,10
03_Tracking_Error,04_Over_Saturated,elongated_star_count,1,0.475,0.050000000000000044,LOW,10,10
03_Tracking_Error,04_Over_Saturated,elongated_star_count,2,0.34,0.31999999999999995,LOW,10,10
03_Tracking_Error,04_Over_Saturated,elongated_star_count,3,0.55,0.10000000000000009,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,elongated_star_count,4,0.365,0.27,LOW,10,10
03_Tracking_Error,04_Over_Saturated,elongated_star_count,5,0.33,0.33999999999999997,LOW,10,10
03_Tracking_Error,04_Over_Saturated,elongated_star_ratio,1,0.66,0.32000000000000006,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,elongated_star_ratio,2,0.66,0.32000000000000006,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,elongated_star_ratio,3,0.74,0.48,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,elongated_star_ratio,4,0.61,0.21999999999999997,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,elongated_star_ratio,5,0.54,0.08000000000000007,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,line_angle_std,1,0.59,0.17999999999999994,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,line_angle_std,2,0.82,0.6399999999999999,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,line_angle_std,3,0.795,0.5900000000000001,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,line_angle_std,4,0.78,0.56,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,line_angle_std,5,0.53,0.06000000000000005,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,long_line_count,1,0.96,0.9199999999999999,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,long_line_count,2,0.905,0.81,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,long_line_count,3,0.83,0.6599999999999999,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,long_line_count,4,0.73,0.45999999999999996,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,long_line_count,5,0.81,0.6200000000000001,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,longest_line_ratio,1,0.94,0.8799999999999999,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,longest_line_ratio,2,0.91,0.8200000000000001,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,longest_line_ratio,3,0.89,0.78,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,longest_line_ratio,4,0.81,0.6200000000000001,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,longest_line_ratio,5,0.86,0.72,HIGH,10,10
03_Tracking_Error,04_Over_Saturated,max_aspect_ratio,1,0.2,0.6,LOW,10,10
03_Tracking_Error,04_Over_Saturated,max_aspect_ratio,2,0.14,0.72,LOW,10,10
03_Tracking_Error,04_Over_Saturated,max_aspect_ratio,3,0.325,0.35,LOW,10,10
03_Tracking_Error,04_Over_Saturated,max_aspect_ratio,4,0.175,0.65,LOW,10,10
03_Tracking_Error,04_Over_Saturated,max_aspect_ratio,5,0.36,0.28,LOW,10,10
03_Tracking_Error,04_Over_Saturated,max_streak_area_ratio,1,0.64,0.28,HIGH,10,10
