image,true_class,width,height,mean_intensity,std_intensity,background_median,background_mad,sharpness,saturated_ratio,bright_area_ratio,star_count,mean_star_area,mean_circularity,elongated_star_count,elongated_star_ratio,elongated_angle_consistency,elongated_angle_std,mean_aspect_ratio,max_aspect_ratio,mean_hollowness,valid_profile_count,mean_fwhm,median_fwhm,mean_hfr,median_hfr,median_eccentricity,median_fwhm_ratio,long_line_count,longest_line_ratio,axis_aligned_line_ratio,diagonal_line_ratio,line_angle_std,streak_count,max_streak_length_ratio,max_streak_aspect_ratio,max_streak_area_ratio,score_01_Good,score_02_Out_of_Focus,score_03_Tracking_Error,score_04_Over_Saturated,score_05_No_Star,score_06_Satellite
260508SDDG_1_2.png,01_Good,1024,1024,125.1260929107666,58.2622461523164,125.0,59.303999999999995,61911.805910693336,0.022817611694335938,0.0006170272827148438,18,25.694444444444443,0.7372597533722849,4,0.2222222222222222,0.08219946104922231,64.0407737087134,1.2432780182780183,2.0,3.92156862538684e-09,18,19.474647041978578,20.143810847113123,10.26753298438631,9.904728825257884,0.3511499968372783,1.0681024501295089,1226,0.99609375,0.008156606851549755,0.9902120717781403,4.812629028453704,0,0.10066176281578185,3.185430337217341,0.0077762603759765625,0.46461189702390365,0.26045636848309794,0.5882649046414159,0.0,0.22448979591836735,0.28646351811960885
260508TV3G_1_2.png,01_Good,1024,1024,63.771220207214355,38.21829603060219,59.0,32.6172,14911.505871220501,0.0,0.023996353149414062,393,51.969465648854964,0.7744334658572348,34,0.08651399491094147,0.22695031014487613,49.33802391068839,1.1688829899896829,4.0,0.03183127590205159,393,23.12267139499332,20.527458130207368,11.632542222296175,10.070870298858239,0.5347334677606899,1.1834028509010932,1202,0.998046875,0.010815307820299502,0.9850249584026622,5.466415619564538,0,0.03853524291514701,4.0,0.0009827613830566406,0.7833730880133837,0.4995075423731316,0.5233053790071346,0.18405775590376422,0.12972340832491855,0.3050847457627119
260509D6IM_1_1.png,01_Good,1024,1024,117.43072032928467,55.94852337340335,117.0,54.856199999999994,50278.07333053998,0.021587371826171875,0.006638526916503906,170,30.570588235294117,0.7691638817197427,21,0.12352941176470589,0.6067926236554059,28.635516573917567,1.2412261921085452,4.666666666666667,0.0018915840756270187,170,21.183027680951252,20.17846906309058,11.50848246675449,10.748769474373125,0.41509507600454154,1.0991696213904292,1203,0.9892578124999999,0.006650041562759767,0.9908561928512053,4.782198565602629,0,0.03439683859150626,3.75,0.000873565673828125,0.5900594257338354,0.26843133021332,0.629559491329173,0.0,0.21631573873852927,0.28825079153582783
260509M4QG_1_2.png,01_Good,1024,1024,64.37972450256348,39.255933775868655,59.0,31.1346,16129.536176952792,0.0,0.016805648803710938,383,35.275456919060055,0.8011190555117583,19,0.04960835509138381,0.5723427370844218,30.26435740421314,1.1434601637641635,2.4166666666666665,0.007013761462160648,383,19.8161555850467,16.960499487784574,10.257664667054215,8.772671930654088,0.45039099712749103,1.1200322640514715,1223,0.9990234375,0.009811937857726901,0.9877350776778414,5.345418302304797,0,0.13987843597765298,3.017857316792692,0.016252517700195312,0.8793924507220913,0.2558099792399597,0.49503507026306925,0.15148608626628313,0.16559540279327878,0.3050847457627119
260509YJAM_1_1.png,01_Good,1024,1024,57.0600700378418,35.62172719154854,52.0,26.686799999999998,11799.989206365251,0.0,0.025267601013183594,482,43.49066390041494,0.7880927680083682,37,0.07676348547717843,0.12902961545965813,57.975194274153175,1.1529924177882247,3.5,0.027025686209625522,482,21.19716044870592,18.75490093647044,10.563394723639655,9.081464627392029,0.5286370894226691,1.178067661070072,1218,0.99609375,0.016420361247947456,0.9835796387520526,6.145699926337488,0,0.04101659384019935,3.6666666666666665,0.0013098716735839844,0.8044583573087094,0.39851041826512384,0.48214838650657826,0.20693363706102866,0.1233815822471567,0.3050847457627119
26051017OV_1_2.png,01_Good,1024,1024,36.59218883514404,28.6776061170308,31.0,17.7912,4723.678895482526,0.0,0.025846481323242188,729,28.01440329218107,0.8174493535146334,20,0.027434842249657063,0.21485898571165368,50.24048221604623,1.1110138965179162,3.3333333333333335,0.01160365647489248,729,16.415963512637973,13.412490872287723,7.453787743992864,6.068761632329369,0.5269197104335709,1.1765881562274698,1224,0.994140625,0.014705882352941176,0.9844771241830066,6.331336136650384,0,0.054338540939094813,3.2473121551008286,0.004014492034912109,0.8282739628151874,0.22426809124460054,0.416646488866025,0.34308266612150234,0.12049374396568525,0.3050847457627119
260510576I_1_2.png,01_Good,1024,1024,54.9935417175293,35.494729205033856,50.0,26.686799999999998,11565.175052345361,0.0,0.02347087860107422,552,34.166666666666664,0.7964624434975527,21,0.03804347826086957,0.2273434471886518,49.30922556163668,1.1297865008963408,3.3333333333333335,0.02247810913753765,552,18.831426172817128,16.188362207566108,9.320426421456675,7.71226670910232,0.5267695336180964,1.1764593127310121,1218,0.9990234375,0.013136288998357963,0.9852216748768473,5.681739464675762,0,0.10961907447912023,4.712469813926389,0.0023202896118164062,0.8459852833674241,0.3232210354927992,0.47223034862750524,0.24319863291593008,0.1323448233052987,0.31957565723240117
260510L3TG_1_1.png,01_Good,1024,1024,109.83800792694092,60.99954319504966,104.0,63.751799999999996,16350.836781429525,0.022484779357910156,0.00014591217041015625,4,28.75,0.8291420057483849,0,0.0,0.0,180.0,1.025,1.1,0.03921569016322085,4,16.5950117608219,12.986433143153937,8.01454872768266,6.049485362023873,0.35465101597793636,1.0718401678770886,1225,0.9970703125,0.013877551020408163,0.9853061224489796,5.760387453038869,0,0.30935921676911454,2.4018693236271185,0.05600452423095703,0.05,0.31002568878033787,0.32046955632970875,0.13081684956169437,0.6581632653061225,0.369907612236877
260510PZR7_1_1.png,01_Good,1024,1024,90.1748161315918,49.37006906735743,85.0,45.9606,29838.508197765914,0.0,0.0008563995361328125,16,44.40625,0.7569897109870245,3,0.1875,1.0,0.0,1.2267113095238096,2.0,0.0023053319577650416,16,21.77709613513015,20.276460081359993,11.092336027937549,10.291417951271422,0.3587218766370843,1.0713123782347678,1347,0.99609375,0.014105419450631032,0.9844097995545658,6.028726455266621,0,0.31125369653625495,2.5028104581476343,0.03180122375488281,0.5720766258525302,0.2674935355901396,0.5452290664356771,0.0,0.22448979591836735,0.3892602726297558
260510ZTBS_1_2.png,01_Good,1024,1024,39.469852447509766,30.670411131453207,34.0,17.7912,4520.957003521173,0.0,0.032418251037597656,788,32.713197969543145,0.8030905528713568,41,0.05203045685279188,0.2900139003740013,45.07518412403746,1.1320273828005696,3.0,0.03396490429867151,788,17.922904555685644,15.618298273250875,8.313884276310736,6.930060416394149,0.6128029873567216,1.2654455193670937,1210,0.99609375,0.012396694214876033,0.9834710743801653,6.027544820379603,0,0.03745965007279293,4.75,0.0014777183532714844,0.79746659682509,0.36135789928270834,0.5064830113424339,0.3618593470237956,0.08770940525461488,0.32033898305084746
260511162T_1_2.png,01_Good,1024,1024,119.49534606933594,57.61036093438064,117.0,60.7866,59433.63655843756,0.020842552185058594,0.0013103485107421875,34,30.08823529411765,0.8064763037431004,0,0.0,0.0,180.0,1.10026950174009,1.3333333333333333,0.00784314114571318,34,19.874488464336466,17.875745624731817,10.89408536482358,9.388878027477862,0.3203960417468103,1.0556522204852525,1214,0.9990234375,0.006589785831960461,0.985996705107084,5.237039135986877,0,0.11597520909291179,4.3362063844275855,0.013401031494140625,0.6330090241782115,0.1582694703215454,0.3987524366471736,0.019311403411528937,0.22448979591836735,0.2961709499228973
26051144SS_1_2.png,01_Good,1024,1024,42.56801986694336,31.45413481622607,37.0,20.7564,5691.837634223535,0.0,0.0020780563354492188,29,61.293103448275865,0.7712635680194139,1,0.034482758620689655,0.0,180.0,1.196435393544927,3.0,0.04317351325551171,29,22.881575428533175,21.275592212605822,9.385140547935055,9.0690693670352,0.30766125224239277,1.0509766162680225,1297,0.9726562499999999,0.01079414032382421,0.9830377794911334,5.575892234446195,0,0.19856562552582907,1.5447455670105796,0.036516666412353516,0.6775846118058085,0.5521228383888057,0.3463459849089147,0.0,0.22448979591836735,0.31699123945770075
2605116797_4.png,01_Good,1024,1024,122.89774990081787,58.74164817412192,122.0,60.7866,63591.130734047234,0.022019386291503906,0.0019130706787109375,58,24.74137931034483,0.7712155567556035,2,0.034482758620689655,6.123233995736766e-17,90.0,1.1694040155247052,2.5,0.0052738375722865185,58,19.759959964753715,20.914922922835952,10.973068427899012,11.373490311245657,0.3621635277653405,1.0728331400205975,1208,0.9990234375,0.011589403973509934,0.9850993377483444,5.623599231190814,0,0.03782395689460897,2.9214287171406537,0.0008816719055175781,0.6165762431166407,0.2667971769477361,0.4739114070489218,0.0,0.22448979591836735,0.2876231676152486
260511F3EG_1_2.png,01_Good,1024,1024,53.55642509460449,34.56947366060619,49.0,25.2042,10216.690394393341,0.0,0.02344799041748047,542,34.70387453874539,0.7972064993044864,30,0.055350553505535055,0.423165454803149,37.57118109702383,1.1426759351965419,2.2,0.03203261330659589,542,19.04040495573253,16.29257742471522,9.418112740001154,8.02680732012477,0.5336807492823112,1.1824767782477195,1233,0.9990234375,0.012976480129764802,0.9854014598540146,5.695265825383493,0,0.11656011251983384,5.475904315220216,0.0024547576904296875,0.8331922596551289,0.38112417643332136,0.4843363465297638,0.23489449720412117,0.1324590047200521,0.33510313861464847
2605122057_1_8.png,01_Good,1024,1024,90.87612438201904,48.41043055454549,88.0,45.9606,33173.755997302884,0.0,0.014319419860839844,310,37.645161290322584,0.7849017152115696,15,0.04838709677419355,0.20175249852870727,51.25832971339512,1.1333253216317731,3.4,0.008712325585658116,310,21.012620429204567,17.63371571987347,11.165332795852981,9.684320340537742,0.4239222326107267,1.1041200773894904,1195,0.99609375,0.0100418410041841,0.9866108786610879,5.076613888587851,0,0.0499724171929497,4.0,0.0015559196472167969,0.8795180722891567,0.26106170689994657,0.4888776866023003,0.11647920774140999,0.17799835897086702,0.3050847457627119
260512416I_10.png,01_Good,1024,1024,124.42033004760742,58.872180704150395,124.0,60.7866,66164.79175548753,0.02435016632080078,0.0019311904907226562,66,21.65909090909091,0.8010167044398981,3,0.045454545454545456,0.3333333333333333,42.46487605916569,1.1244468494468496,2.0,3.92156862538684e-09,66,17.779788467902556,16.108354533909747,9.852941436391223,8.63081750430813,0.3848629548084025,1.0834544925940708,1211,0.998046875,0.011560693641618497,0.9867877786952931,5.590519816359817,0,0.04964516798768687,3.333333869472659,0.001789093017578125,0.6316999184434318,0.13039959502430218,0.4709528559037237,0.04376910641199935,0.22448979591836735,0.2842370465073113
2605137521_1_2.png,01_Good,1024,1024,122.59748268127441,60.149434123269245,121.0,65.2344,69520.48803195196,0.022423744201660156,0.00054168701171875,15,27.633333333333333,0.7591293791681134,3,0.2,1.0,0.0,1.2884920634920636,1.6666666666666667,3.92156862538684e-09,15,21.222536943084823,20.68202599207752,11.888639666576829,11.47373272974761,0.3474435712205173,1.0664381439934592,1199,0.9970703125,0.012510425354462052,0.9849874895746455,5.594740764914302,0,0.0960405083905321,3.25,0.003684520721435547,0.4624458799377116,0.2783735122888309,0.619097698376645,0.0,0.22448979591836735,0.2870357227094526
260522275C_1_2.png,01_Good,1024,1024,117.17031669616699,57.67036258771077,118.0,56.3388,58870.011887280205,0.023438453674316406,0.0033960342407226562,89,29.640449438202246,0.7988461983748406,5,0.056179775280898875,0.9876156290606654,4.522683710115576,1.1266282406731845,1.8571428571428572,3.92156862538684e-09,89,20.455149795818706,19.17541017989185,11.342563946449877,10.92348975996311,0.3320767784645007,1.060161673817346,1234,0.9970703125,0.013776337115072933,0.9837925445705025,5.823295454879432,0,0.10833993870023885,2.7857144275721817,0.0068359375,0.6319275077768629,0.20354619790165546,0.4897864882015914,0.007496271091892285,0.22448979591836735,0.285561568511889
26052697R1_1_2.png,01_Good,1024,1024,75.99742126464844,42.95816483419112,72.0,38.547599999999996,22554.347866792923,0.0,0.021009445190429688,517,32.08800773694391,0.7953855481126049,32,0.061895551257253385,0.43818918162262527,36.80121210276309,1.1559926595382848,3.0,0.010125724000176962,517,19.87443481380031,17.31438019547583,10.390117370692943,9.15261766222768,0.4585830615092678,1.125300463411214,1216,0.9970703125,0.01069078947368421,0.9868421052631579,5.539697047734219,0,0.04232495319016697,2.6941176787701315,0.002051830291748047,0.8609952737524698,0.27152476937894615,0.5011336625114208,0.1813187726813987,0.1446240829502374,0.3050847457627119
